Show,Company Name,Stand Number,Stand Type,Show Category,Country,Website,LinkedIn,Twitter / X,Facebook,Products & Services,OLDCategories,Categories,Products & Services Target,Company Description,Profile URL,Logo URL,Size,Mannual Ranking Bump
FD Show,TD SYNNEX,460,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.dynamics-apps.co.uk,,,,"CRM, ERP, IT Solutions","Bookkeeping, CRM & Comms","Bookkeeping, Marketing & Growth","Accountants in Practice, Accountants in Industry/Business, Bookkeepers","As the world's biggest technology distributor, we work with major vendors such as Microsoft to ensure that their products reach teams across all industries - and we'd love to help you access the tech you need to succeed.",https://divcommanual.com/acx-fds/exhibitor-listing/td-synnex/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/04/TD-logo-450px.png,0,FALSE
FD Show,The CFO Centre Group Ltd,445,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.cfocentre.com/gb/,https://www.linkedin.com/company/thecfocentreuk/?viewAsMember=true,,,"Analytics & Reporting, Banking Services / Open Banking / Payment / FX Budgeting, Cash Flow Forecasting, Corporate Finance / Mergers & Acquisitions, Funding / Lending","Bookkeeping, Data & Analytics, Banking & Payments","Banking & Payments, Data & Analytics, Bookkeeping",Other,"Since 2001, The CFO Centre has grown into the world's leading* provider of part-time CFO services. We're here to give ambitious businesses access to experienced, high-calibre CFOs who bring clarity, confidence, and results that truly matter. Our work is grounded in real outcomes including stronger cash flow, increased profit, smarter scaling, and successful exits.",https://divcommanual.com/acx-fds/exhibitor-listing/the-cfo-centre-group-ltd/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/The-CFO-Centre-Logo-transparent-1.png,450,FALSE
FD Show,The Electric Car Scheme,424,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.electriccarscheme.com/,https://www.linkedin.com/company/electric-car-scheme/,https://x.com/ecscheme?lang=en,https://www.facebook.com/electriccarscheme/,"Employee Benefits / Incentives / Salary Sacrifice, HR",HR & People,HR & Leadership,"Accountants in Practice, Accountants in Industry/Business, Bookkeepers, Other","The Electric Car Scheme is a salary sacrifice specialist making the transition to Net Zero the Obvious Choice. We provide Complete Employer Protection from Day 1 and straightforward reporting, all at no cost to the employer. With best in market pricing, help your team save 20-50% on any new or used electric car in the UK.",https://divcommanual.com/acx-fds/exhibitor-listing/the-electric-car-scheme/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Logo-450x450-1.png,110,FALSE
FD Show,The Order to Cash Laboratory Ltd,130,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.o2clab.com,https://www.linkedin.com/company/the-order-to-cash-laboratory-ltd/?viewAsMember=true,,,"Accounts Payable / Accounts Receivable, AI & Automation, O2C - Order-To-Cash, Recruitment & Training","Bookkeeping, AI & Automation, HR & People, Banking & Payments","Banking & Payments, AI & Automation, Bookkeeping, HR & Leadership","Accountants in Practice, Accountants in Industry/Business, Other","The Order to Cash Laboratory (O2C Lab) partners with CFO teams to audit Order-to-Cash processes and systems to design practical operating models, data governance and billing frameworks. Through consulting, flow modelling, root-cause analysis and capability training, helping organisations improve cash conversion, strengthen working capital performance, risk ownership and enterprise accountability.",https://divcommanual.com/acx-fds/exhibitor-listing/the-order-to-cash-laboratory-ltd/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/image004.png,10,FALSE
FD Show,Thrive Operations Ltd,464,Standard Show Guide Entry,FD Show,,,,,,,,Other,,,https://divcommanual.com/acx-fds/exhibitor-listing/thrive-operations-ltd/,https://divcommanual.com/wp-content/uploads/sites/4/2024/08/Profile_avatar_placeholder.png,1700,FALSE
FD Show,Vision33,314,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.vision33.co.uk/,https://www.linkedin.com/company/vision33/,,,"Accounts Payable / Accounts Receivable, AI & Automation, Analytics & Reporting, Corporate Finance / Mergers & Acquisitions, ERP","Bookkeeping, AI & Automation, Data & Analytics, Banking & Payments","Banking & Payments, Data & Analytics, AI & Automation, Bookkeeping","Accountants in Practice, Accountants in Industry/Business, Bookkeepers, Other","Vision33 helps organisations transform the finance function with Sage Intacct, an AI-powered financial management solution. Vision33 offers a unique Integration as a Managed Service platform, connecting Sage Intacct with CRM, billing, and other operational platforms. Vision33 enables finance teams to gain better financial visibility and scale confidently through automation and real-time reporting.",https://divcommanual.com/acx-fds/exhibitor-listing/vision33/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Vision33-Logo-Blue-450x450-1.png,1,FALSE
FD Show,Webexpenses,525,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.webexpenses.com/,https://www.linkedin.com/company/webexpenses/,,,"Expense Management, Spend Management",Expenses,Other,"Accountants in Practice, Accountants in Industry/Business","Webexpenses is a cloud-based expense management solution that helps you take the hassle out of building, submitting, approving, and reporting on business expenses. Instead of chasing spreadsheets and emails, your teams manage everything in one place, with flexible workflows, built-in policy controls, and tailored reporting that make it easier to stay compliant.",https://divcommanual.com/acx-fds/exhibitor-listing/webexpenses/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/Webexpenses-Stacked-v2.png,150,FALSE
FD Show,WMA,134,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.westgatemoore.co.uk/,https://www.linkedin.com/company/westgate-moore-associates/?viewAsMember=true,,,"Accounts Payable / Accounts Receivable, AI & Automation, Analytics & Reporting, Audit","Bookkeeping, AI & Automation, Data & Analytics","Data & Analytics, AI & Automation, Bookkeeping",Other,"Westgate Moore provides risk-free payment recovery audits and automated supplier statement reconciliation software. Audits operate on a contingency basis, identifying and recovering overpayments at no upfront cost. Combining expertise with technology we help clients strengthen financial controls, improve accuracy, and deliver measurable savings across accounts payable functions.",https://divcommanual.com/acx-fds/exhibitor-listing/wma/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Blue-Icon-Reduced-Size.png,7,FALSE
FD Show,Wolters Kluwer,114,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.wolterskluwer.co.uk,https://www.linkedin.com/company/wolterskluweruk/,https://twitter.com/wolterskluweruk,https://www.facebook.com/wolterskluwertaauk/,"Analytics & Reporting, Audit, Corporate Finance / Mergers & Acquisitions, Tax, VAT","Tax & MTD, Data & Analytics, Banking & Payments","Banking & Payments, Data & Analytics, Tax & MTD","Accountants in Practice, Accountants in Industry/Business","Wolters Kluwer is a global leader in professional information, software, and services, supporting corporate finance teams with solutions for tax, compliance, and reporting. Our product suite combines deep regulatory expertise with advanced technology to help organisations streamline processes, reduce risk, and make confident, data-driven decisions in a complex and evolving business environment.",https://divcommanual.com/acx-fds/exhibitor-listing/wolters-kluwer/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/02/Untitled-design-5.png,490,FALSE
FD Show,Women in Banking and Finance,200,Standard Show Guide Entry,FD Show,,,,,,,HR & People,HR & Leadership,HR & People,,https://divcommanual.com/acx-fds/exhibitor-listing/women-in-banking-and-finance/,https://divcommanual.com/wp-content/uploads/sites/4/2024/08/Profile_avatar_placeholder.png,95,FALSE
FD Show,Workday,324,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.workday.com/en-gb/solutions/organization-size/medium-enterprise/finance-package.html,https://www.linkedin.com/company/workday,https://www.x.com/workday,https://www.facebook.com/workday,"AI & Automation, Analytics & Reporting, Cash Flow Forecasting, ERP, FP&A","Bookkeeping, AI & Automation, Data & Analytics","Data & Analytics, AI & Automation, Bookkeeping",Accountants in Industry/Business,"Workday is the enterprise AI platform for managing people, money, and agents. Workday unifies HR and finance on one intelligent platform with AI at the core to empower people at every level with the clarity, confidence, and insights they need to adapt quickly, make better decisions, and deliver outcomes that matter. Workday is used by more than 11,500 organizations around the world and across indu",https://divcommanual.com/acx-fds/exhibitor-listing/workday/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/Workday-450px.png,21000,FALSE
FD Show,Yooz E-Invoicing & Purchase-to-Pay Automation,110,Standard Show Guide Entry,FD Show,United Kingdom (UK),https://www.getyooz.com/en-gb/,https://www.linkedin.com/company/yooz/,https://x.com/WhyYooz/,https://www.facebook.com/GetYoozOfficial,"Accounts Payable / Accounts Receivable, AI & Automation, E-Invoicing","Bookkeeping, AI & Automation, Banking & Payments","Banking & Payments, AI & Automation, Bookkeeping",Accountants in Industry/Business,"Yooz provides the smartest, most powerful and easiest-to-use cloud-based E-invoicing and Purchase-to-Pay (P2P) automation solution. It delivers unmatched savings, speed and security with affordable zero-risk subscriptions to more than 7,000 customers and 600,000 users worldwide. Yooz's unique solution leverages Artificial Intelligence to deliver an amazing level of automation. www.getyooz.com",https://divcommanual.com/acx-fds/exhibitor-listing/yooz-e-invoicing-purchase-to-pay-automation/,https://divcommanual.com/acx-fds/wp-content/uploads/sites/6/2026/03/Yooz-Logo-Full-Colors-Background-White-3.jpg,550,FALSE
Accountex,Accounting Bookkeepers UK Ltd,1373,Standard Show Guide Entry,Accountex London,,,,,,,,Other,,,https://divcommanual.com/acx-fds/exhibitor-listing/accounting-bookkeepers-uk-ltd/,,0,FALSE
Accountex,Association of Accounting Technicians,224,Standard Show Guide Entry,FD Show,,,,,,,HR & People,HR & Leadership,HR & People,"AAT, the Association of Accounting Technicians, represents accounting technicians and bookkeepers across the UK. AAT is dedicated to raising professional standards and widening access to accountancy education and skills training. Today, it supports a community of over 137,000 people, whether they're working in the profession or studying AAT's Ofqual regulated qualifications.",https://divcommanual.com/acx-fds/exhibitor-listing/association-of-accounting-technicians-1/,,1300,FALSE
Accountex,Everest ERP,520,Standard Show Guide Entry,FD Show,,,,,,"Accounts Payable / Accounts Receivable, AI & Automation, ERP, HR, O2C - Order-To-Cash","Bookkeeping, AI & Automation, HR & People, Banking & Payments","Banking & Payments, AI & Automation, Bookkeeping, HR & Leadership",,"Everest is an AI-native ERP built for modern, fast-changing businesses. It unifies finance, supports complex revenue models, and enables global, multi-entity operations. Teams can use its AI assistant to create workflows, logic, and applications directly in the platform - closing gaps without scripts, consultants, or new tools. Live Sandbox enabled for safe testing and continuous adaptation.",https://divcommanual.com/acx-fds/exhibitor-listing/everest-erp/,,0,FALSE
Accountex,Hartley by Clarity HQ,1475,Standard Show Guide Entry,Accountex London,,,,,,"Accounting Software, AI & Automation, Analytics & Reporting","Bookkeeping, AI & Automation, Data & Analytics","Data & Analytics, AI & Automation, Bookkeeping",,"Hartley is the AI advisory assistant your clients should actually use. It knows their numbers. It challenges bad assumptions. It flags advisory opportunities and escalates to your team by name. Most importantly, it generates client meetings without you having to ask. Hartley by Clarity HQ. The NextGen Advisory System used by accounting firms in 17+ countries.",https://divcommanual.com/acx-fds/exhibitor-listing/hartley-by-clarity-hq/,,0,FALSE
